6,1.0109915450000244
7,1.0889908940000623
8,1.0949908439999945
9,1.2129898590001176
10,1.3839884320000237
11,1.4179881479999494
12,1.6189864650000345
13,1.647986223000089
14,1.7279855560000215
15,1.7409854469999573
16,1.8339846700000635
0,0.10999908000007963
1,0.21999816000015926
2,0.7629936100001942
3,0.8289930590001404
4,0.8429929420001372
5,1.024991423000074
6,1.0749910060001184
7,1.133990514000061
8,1.133990514000061
9,1.214989838000065
10,1.322988936999991
11,1.3599886280001101
12,1.5279872260000502
13,1.5499870420001116
14,1.6289863819999937
15,1.652986182000177
16,1.8309846880001714
17,1.8749843210000563
0,0.14999874699992688
1,0.2019983109998975
2,0.7429937879999216
3,0.7799934800000301
4,0.7939933620000375
5,0.9729918630000611
6,1.020991462999973
7,1.081990954000048
8,1.0869909119999193
9,1.206989910999937
10,1.313989015000061
11,1.338988807000078
12,1.5099873780000053
13,1.5309872020000057
14,1.6119865250000203
15,1.629986375000044
16,1.7229855969999335
17,1.774985162999883
18,1.8439845860000332
19,2.1099823619999825
0,0.11399904700010666
1,0.18299847100001898
2,0.7349938560000737
3,0.7749935209999421
4,0.7919933790001323
5,0.9759918380000272
6,1.0149915130000409
7,1.0729910289999225
8,1.075991004000116
9,1.1539903529999265
10,1.2589894760001243
11,1.285989250000057
12,1.5139873390000957
13,1.5359871560001466
14,1.695985821000022
15,1.7649852449999344
16,1.8729843440000877
17,1.9299838639999507
18,2.063982745999965
0,0.11399904500012781
1,0.15099873600001956
2,0.688994239000067
3,0.7269939220000197
4,0.7389938220001113
5,0.9379921590000322
6,0.9919917070001247
7,1.0519912060001388
8,1.0759910050001054
9,1.1539903530001538
10,1.2779893160000029
11,1.3139890160000505
12,1.4849875859999884
13,1.553987010000128
14,1.6479862170001525
15,1.7249855740001294
16,1.8239847480001572
17,1.9269838889999846
18,1.9999832800001514
